,job_id,skill_abr
6417,3693068822,FIN
6418,3693068822,SALE
6419,3693068829,ACCT
6420,3693068829,FIN
6421,3693068835,MRKT
6422,3693068835,SALE
6423,3693068836,OTHR
6424,3693068836,CUST
6425,3693068844,ENG
6426,3693068844,IT
6427,3693068917,HCPR
6428,3693068918,PRJM
6429,3693068918,IT
6430,3693068926,ACCT
6431,3693068926,FIN
6432,3693068928,SALE
6433,3693068928,BD
6434,3693068934,FIN
6435,3693068934,SALE
6436,3693068946,HCPR
6437,3693068947,ENG
6438,3693068947,STRA
6439,3693068950,ACCT
6440,3693068950,FIN
6441,3693068950,MGMT
6442,3693068958,HR
6443,3693068962,MRKT
6444,3693068962,SALE
6445,3693068966,IT
6446,3693068972,MRKT
6447,3693068972,SALE
6448,3693068978,BD
6449,3693068978,ACCT
6450,3693068978,ADM
6451,3693068980,MRKT
6452,3693068980,SALE
6453,3693068984,ACCT
6454,3693068984,FIN
6455,3693069005,EDU
6456,3693069005,HR
6457,3693069005,PRJM
6458,3693069006,CNSL
6459,3693069006,LGL
6460,3693069008,MGMT
6461,3693069008,MNFC
6462,3693069010,HCPR
6463,3693069011,HCPR
6464,3693069012,HCPR
6465,3693069014,ANLS
6466,3693069015,QA
6467,3693069022,ENG
6468,3693069022,IT
6469,3693069023,HCPR
6470,3693069024,SALE
6471,3693069024,BD
6472,3693069024,HR
6473,3693069027,BD
6474,3693069027,SALE
6475,3693069042,MRKT
6476,3693069042,PR
6477,3693069042,WRT
6478,3693069048,MRKT
6479,3693069048,PR
6480,3693069048,WRT
6481,3693069050,MRKT
6482,3693069050,PR
6483,3693069050,WRT
6484,3693069051,MRKT
6485,3693069051,PR
6486,3693069051,WRT
6487,3693069052,RSCH
6488,3693069052,SCI
6489,3693069053,ADM
6490,3693069057,MRKT
6491,3693069057,PR
6492,3693069057,WRT
6493,3693069060,FIN
6494,3693069061,MRKT
6495,3693069061,PR
6496,3693069061,WRT
6497,3693069063,ENG
6498,3693069063,IT
6499,3693069065,ENG
6500,3693069065,IT
6501,3693069067,MGMT
6502,3693069067,MNFC
6503,3693069068,LGL
6504,3693069071,LGL
6505,3693069077,DSGN
6506,3693069077,ART
6507,3693069077,IT
6508,3693069080,RSCH
6509,3693069080,ANLS
6510,3693069080,IT
6511,3693069081,LGL
6512,3693069083,FIN
6513,3693069083,SALE
6514,3693069085,IT
6515,3693069115,ANLS
6516,3693069115,CNSL
6517,3693069134,BD
6518,3693069134,SALE
6519,3693069157,MGMT
6520,3693069157,MNFC
6521,3693069178,DSGN
6522,3693069178,ART
6523,3693069178,IT
6524,3657070723,HCPR
6525,3693069179,ENG
6526,3693069179,IT
6527,3693069183,ENG
6528,3693069183,IT
6529,3693069187,PRCH
6530,3693069187,SUPL
6531,3693069192,ENG
6532,3693069192,IT
6533,3693069196,RSCH
6534,3693069196,PROD
6535,3693069196,SCI
6536,3693069199,SALE
6537,3693069199,BD
6538,3693069209,ENG
6539,3693069209,IT
6540,3693069210,HR
6541,3693069215,IT
6542,3693069216,HR
6543,3693069217,MGMT
6544,3693069217,MNFC
6545,3693069218,OTHR
6546,3693069225,IT
6547,3693069226,MGMT
6548,3693069229,RSCH
6549,3693069229,ANLS
6550,3693069229,IT
6551,3693069233,RSCH
6552,3693069233,ANLS
6553,3693069233,IT
6554,3693069237,ENG
6555,3693069237,IT
6556,3693069241,ACCT
6557,3693069254,MRKT
6558,3693069254,PR
6559,3693069254,WRT
6560,3693069256,MRKT
6561,3693069256,SALE
6562,3693069257,SALE
6563,3693069257,BD
6564,3693069261,RSCH
6565,3693069261,ANLS
6566,3693069263,ENG
6567,3693069263,IT
6568,3693069265,ACCT
6569,3693069265,FIN
6570,3693069269,IT
6571,3693069270,MRKT
6572,3693069270,SALE
6573,3693069278,BD
6574,3693069278,SALE
6575,3693069281,FIN
6576,3693069281,SALE
6577,3693069290,SCI
6578,3693069290,MGMT
6579,3693069291,FIN
6580,3693069291,SALE
6581,3693069292,FIN
6582,3693069292,SALE
6583,3693069309,IT
6584,3693069310,IT
6585,3693069313,SALE
6586,3693069313,BD
6587,3693069314,SALE
6588,3693069314,BD
6589,3693069329,MGMT
6590,3693069329,MNFC
6591,3693069333,OTHR
6592,3693069342,HR
6593,3684017664,LGL
6594,3693069343,MRKT
6595,3693069343,SALE
6596,3693069345,IT
6597,3693069345,STRA
6598,3693069354,ENG
6599,3693069354,IT
6600,3693069366,ENG
6601,3693069371,ENG
6602,3693069371,IT
6603,3693069378,SALE
6604,3693069378,BD
6605,3693069379,SALE
6606,3693069379,BD
6607,3693069384,PRJM
6608,3693069384,IT
6609,3693069384,PRDM
6610,3693069386,MGMT
6611,3693069386,DIST
6612,3693069386,SUPL
6613,3693069400,EDU
6614,3693069400,TRNG
6615,3693069404,IT
6616,3693069417,ADM
6617,3693069417,HCPR
6618,3693069417,LGL
6619,3693069418,ENG
6620,3693069418,IT
6621,3693069419,ADM
6622,3693069435,MGMT
6623,3693069435,STRA
6624,3693069449,ENG
6625,3693069449,IT
6626,3693069460,HR
6627,3693069465,ENG
6628,3693069465,IT
6629,3693069482,MGMT
6630,3693069482,MNFC
6631,3693069484,ADM
6632,3693069528,MRKT
6633,3693069538,DSGN
6634,3693069538,STRA
6635,3693069551,SALE
6636,3693069551,BD
6637,3693069558,CUST
6638,3693069558,LGL
6639,3693069561,IT
6640,3693069563,MRKT
6641,3693069563,SALE
6642,3693069585,WRT
6643,3693069585,IT
6644,3693069586,ADM
6645,3693069586,OTHR
6646,3693069586,GENB
6647,3693069587,ADM
6648,3693069587,SALE
6649,3693069587,CUST
6650,3693069593,FIN
6651,3693069593,SALE
6652,3693069595,PRJM
6653,3693069595,IT
6654,3693069597,IT
6655,3693069599,SALE
6656,3693069599,BD
6657,3693069600,ACCT
6658,3693069600,FIN
6659,3693069601,LGL
6660,3693069613,SUPL
6661,3693069613,STRA
6662,3693069613,MNFC
6663,3693069614,IT
6664,3693069618,MGMT
6665,3693069624,HCPR
6666,3693069638,ANLS
6667,3693069638,MRKT
6668,3693069638,STRA
6669,3693069639,ENG
6670,3693069639,IT
6671,3693069640,ENG
6672,3693069640,IT
6673,3693069655,ADM
6674,3693069655,FIN
6675,3693069660,ACCT
6676,3693069665,MRKT
6677,3693069665,PR
6678,3693069665,WRT
6679,3693069667,LGL
6680,3693069679,PROD
6681,3693069679,QA
6682,3693069679,SUPL
6683,3693069687,IT
6684,3693069687,HCPR
6685,3693069700,SALE
6686,3693069700,BD
6687,3693069707,FIN
6688,3693069707,STRA
6689,3693069710,ENG
6690,3693069718,MGMT
6691,3693069718,IT
6692,3693069718,PRJM
6693,3693069795,FIN
6694,3693069795,SALE
6695,3693069823,ADM
6696,3693069825,HCPR
6697,3693069826,IT
6698,3693069836,ADM
6699,3693069840,MGMT
6700,3693069840,MNFC
6701,3693069842,HCPR
6702,3693069850,MGMT
6703,3693069850,MNFC
6704,3693069852,HR
6705,3693069852,PRJM
6706,3693069857,IT
6707,3693069870,ACCT
6708,3693069870,HR
6709,3693069875,IT
6710,3693069882,CUST
6711,3693069882,SALE
6712,3693069893,DSGN
6713,3693069893,ART
6714,3693069893,IT
6715,3693069899,IT
6716,3693069902,MGMT
6717,3693069902,MNFC
6718,3693070002,MRKT
6719,3693070002,PR
6720,3693070002,WRT
6721,3693070008,STRA
6722,3693070008,OTHR
6723,3693070013,SALE
6724,3693070013,BD
6725,3693070017,HCPR
6726,3693070021,ENG
6727,3693070028,MRKT
6728,3693070028,PR
6729,3693070028,WRT
6730,3693070032,IT
6731,3693070033,MRKT
6732,3693070033,PR
6733,3693070033,WRT
6734,3693070035,ACCT
6735,3693070035,FIN
6736,3693070037,MRKT
6737,3693070037,PR
6738,3693070037,WRT
6739,3693070038,MRKT
6740,3693070038,PR
6741,3693070038,WRT
6742,3693070049,ENG
6743,3693070049,ANLS
6744,3693070049,CNSL
6745,3693070056,HCPR
6746,3693070063,CUST
6747,3693070065,HR
6748,3693070073,IT
6749,3693070074,LGL
6750,3693070079,HCPR
6751,3693070081,ENG
6752,3693070103,ENG
6753,3693070103,IT
6754,3693070107,MNFC
6755,3693070115,FIN
6756,3693070115,SALE
6757,3693070122,MNFC
6758,3693070122,PROD
6759,3693070122,QA
6760,3693070132,MGMT
6761,3693070132,MNFC
6762,3693070141,IT
6763,3693070141,PRJM
6764,3693070141,ENG
6765,3693070159,MGMT
6766,3693070159,MNFC
6767,3693070175,SALE
6768,3693070186,HCPR
6769,3693070188,SALE
6770,3693070188,BD
6771,3693070205,MRKT
6772,3693070205,SALE
6773,3693070210,BD
6774,3693070210,SALE
6775,3693070213,ENG
6776,3693070213,IT
6777,3693070221,ADM
6778,3693070225,MGMT
6779,3693070225,MNFC
6780,3693070227,DSGN
6781,3693070227,ART
6782,3693070227,IT
6783,3693070230,ENG
6784,3693070230,IT
6785,3693070233,MGMT
6786,3693070233,MNFC
6787,3693070237,OTHR
6788,3693070244,OTHR
6789,3693070249,MGMT
6790,3693070249,MNFC
6791,3693070252,SALE
6792,3693070252,BD
6793,3693070255,DSGN
6794,3693070255,ART
6795,3693070255,IT
6796,3693070256,ENG
6797,3693070256,IT
6798,3693070257,SALE
6799,3693070257,BD
6800,3693070258,ENG
6801,3693070258,MNFC
6802,3693070258,SUPL
6803,3693070261,DIST
6804,3693070261,QA
6805,3693070271,IT
6806,3693070276,ENG
6807,3693070276,IT
6808,3693070278,FIN
6809,3693070278,SALE
6810,3693070283,FIN
6811,3693070283,SALE
6812,3693070290,ACCT
6813,3693070290,FIN
6814,3693070291,HR
6815,3693070291,CNSL
6816,3693070305,OTHR
6817,3693070306,BD
6818,3693070306,SALE
6819,3693070330,HR
6820,3693070339,ADM
6821,3693070342,MGMT
6822,3693070342,DIST
6823,3693070342,SUPL
6824,3693070347,MGMT
6825,3693070347,DIST
6826,3693070347,SUPL
6827,3693070348,HR
6828,3693070352,QA
6829,3693070352,IT
6830,3693070352,ENG
6831,3693070355,IT
6832,3693070357,MGMT
6833,3693070357,DIST
6834,3693070357,SUPL
6835,3693070360,MGMT
6836,3693070360,DIST
6837,3693070360,SUPL
6838,3693070362,RSCH
6839,3693070362,SCI
6840,3693070362,ENG
6841,3693070370,BD
6842,3693070370,IT
6843,3693070372,IT
6844,3693070372,CNSL
6845,3693070372,ENG
6846,3693070373,PR
6847,3693070373,MRKT
6848,3693070374,PRJM
6849,3693070374,MGMT
6850,3693070374,PRDM
6851,3693070376,LGL
6852,3693070378,GENB
6853,3693070378,MGMT
6854,3693070378,STRA
6855,3693070379,PRJM
6856,3693070379,IT
6857,3693070379,PRDM
6858,3693070382,ADM
6859,3693070384,OTHR
6860,3693070384,STRA
6861,3693070384,PRJM
6862,3693070390,SALE
6863,3693070390,BD
6864,3693070391,RSCH
6865,3693070391,ANLS
6866,3693070391,IT
6867,3693070393,DSGN
6868,3693070393,ART
6869,3693070393,IT
6870,3693070395,CNSL
6871,3693070396,ENG
6872,3693070396,IT
6873,3693070400,ACCT
6874,3693070400,FIN
6875,3693070409,IT
6876,3693070411,PRDM
6877,3693070411,MRKT
6878,3693070415,SALE
6879,3693070415,BD
6880,3693070428,FIN
6881,3693070428,SALE
6882,3693070432,MRKT
6883,3693070433,PRJM
6884,3693070433,IT
6885,3693070434,BD
6886,3693070434,SALE
6887,3693070448,SALE
6888,3693070448,BD
6889,3693070460,IT
6890,3693070460,OTHR
6891,3693070460,MGMT
6892,3693070481,IT
6893,3693070489,FIN
6894,3693070489,SALE
6895,3693070492,HCPR
6896,3693070541,MGMT
6897,3693070541,MNFC
6898,3693070554,ENG
6899,3693070554,QA
6900,3693070555,ENG
6901,3693070561,ADM
6902,3693070577,MRKT
6903,3693070579,LGL
6904,3693070580,IT
6905,3693070590,ACCT
6906,3693070590,FIN
6907,3693070596,IT
6908,3693070616,FIN
6909,3693070616,SALE
6910,3693070625,SALE
6911,3693070625,MGMT
6912,3693070626,FIN
6913,3693070626,SALE
6914,3693070646,IT
6915,3693070651,ENG
6916,3693070651,IT
6917,3693070666,SALE
6918,3693070666,BD
6919,3693070666,CUST
6920,3693070673,ADM
6921,3693070673,ACCT
6922,3693070673,FIN
6923,3693070674,ADM
6924,3693070680,IT
6925,3693070680,ADM
6926,3693070685,FIN
6927,3693070685,STRA
6928,3693070700,ACCT
6929,3693070713,HCPR
6930,3693070722,IT
6931,3693070723,QA
6932,3693070741,HCPR
6933,3693070816,ENG
6934,3693070816,MGMT
6935,3693070832,HR
6936,3693070833,ENG
6937,3693070833,IT
6938,3693070835,MGMT
6939,3693070835,MNFC
6940,3693070836,SALE
6941,3693070836,BD
6942,3693070837,OTHR
6943,3693070837,IT
6944,3693070837,MGMT
6945,3693070841,ACCT
6946,3693070841,ADM
6947,3693070841,SALE
6948,3693070848,IT
6949,3693070851,HCPR
6950,3693070853,PRJM
6951,3693070865,QA
6952,3693070871,FIN
6953,3693070871,SALE
6954,3693070884,HCPR
6955,3693070902,HCPR
6956,3693070903,RSCH
6957,3693070903,SCI
6958,3693070907,SUPL
6959,3693070907,STRA
6960,3693070907,ANLS
6961,3693071000,SALE
6962,3693071001,IT
6963,3693071004,MRKT
6964,3693071004,PR
6965,3693071004,WRT
6966,3693071007,MRKT
6967,3693071007,PR
6968,3693071007,WRT
6969,3693071010,ADM
6970,3693071010,GENB
6971,3693071010,ACCT
6972,3693071014,MRKT
6973,3693071014,PR
6974,3693071014,WRT
6975,3693071017,QA
6976,3693071018,MRKT
6977,3693071018,PR
6978,3693071018,WRT
6979,3693071021,MRKT
6980,3693071021,PR
6981,3693071021,WRT
6982,3693071025,OTHR
6983,3693071029,MRKT
6984,3693071029,PR
6985,3693071029,WRT
6986,3693071030,IT
6987,3693071030,ANLS
6988,3693071033,RSCH
6989,3693071033,MNFC
6990,3693071034,OTHR
6991,3693071035,HCPR
6992,3693071037,OTHR
6993,3693071043,HCPR
6994,3693071046,IT
6995,3693071051,MGMT
6996,3693071051,MNFC
6997,3693071052,RSCH
6998,3693071052,ANLS
6999,3693071052,IT
7000,3693071054,LGL
7001,3693071056,RSCH
7002,3693071056,ANLS
7003,3693071056,IT
7004,3693071058,RSCH
7005,3693071058,ANLS
7006,3693071058,IT
7007,3693071059,SALE
7008,3693071059,BD
7009,3693071060,LGL
7010,3693071062,ENG
7011,3693071062,IT
7012,3693071085,MNFC
7013,3693071089,MRKT
7014,3693071089,GENB
7015,3693071089,OTHR
7016,3693071097,DSGN
7017,3693071097,ART
7018,3693071097,IT
7019,3693071112,MGMT
7020,3693071112,MNFC
7021,3693071132,OTHR
7022,3693071132,CUST
7023,3693071132,TRNG
7024,3693071145,ENG
7025,3693071145,IT
7026,3693071153,HCPR
7027,3693071156,FIN
7028,3693071156,SALE
7029,3693071157,IT
7030,3693071158,FIN
7031,3693071158,ACCT
7032,3693071158,CUST
7033,3693071164,SALE
7034,3693071164,BD
7035,3693071184,IT
7036,3693071185,MRKT
7037,3693071186,ENG
7038,3693071186,IT
7039,3693071189,OTHR
7040,3693071199,RSCH
7041,3693071199,ANLS
7042,3693071199,IT
7043,3693071201,RSCH
7044,3693071201,ANLS
7045,3693071201,IT
7046,3693071204,HCPR
7047,3693071205,ADVR
7048,3693071205,ADM
7049,3693071205,MRKT
7050,3693071211,FIN
7051,3693071211,IT
7052,3693071214,IT
7053,3693071215,ACCT
7054,3693071215,FIN
7055,3693071216,IT
7056,3693071218,MRKT
7057,3693071218,PR
7058,3693071218,WRT
7059,3693071219,MGMT
7060,3693071219,MNFC
7061,3693071220,SALE
7062,3693071220,BD
7063,3693071221,MRKT
7064,3693071221,PR
7065,3693071221,WRT
7066,3693071222,SALE
7067,3693071222,BD
7068,3693071227,PRDM
7069,3693071227,MRKT
7070,3693071229,OTHR
7071,3693071234,MRKT
7072,3693071234,PR
7073,3693071234,WRT
7074,3693071238,FIN
7075,3693071238,SALE
7076,3693071239,BD
7077,3693071239,SALE
7078,3693071241,IT
7079,3693071245,HCPR
7080,3693071267,ADM
7081,3693071268,PRJM
7082,3693071268,OTHR
7083,3693071274,SALE
7084,3693071274,BD
7085,3693071279,PRJM
7086,3693071279,IT
7087,3693071288,HCPR
7088,3693071289,RSCH
7089,3693071289,ANLS
7090,3693071289,IT
7091,3693071291,HCPR
7092,3693071295,HCPR
7093,3693071308,RSCH
7094,3693071308,SCI
7095,3693071321,OTHR
7096,3693071321,MNFC
7097,3693071322,PRJM
7098,3693071322,IT
7099,3693071324,IT
7100,3693071324,CNSL
7101,3693071324,ENG
7102,3693071327,HR
7103,3693071327,IT
7104,3693071336,MGMT
7105,3693071336,DIST
7106,3693071336,SUPL
7107,3693071343,MNFC
7108,3693071343,OTHR
7109,3693071346,IT
7110,3693071346,CNSL
7111,3693071346,ENG
7112,3693071372,HR
7113,3693071377,MGMT
7114,3693071377,MNFC
7115,3693071378,SALE
7116,3693071378,BD
7117,3693071386,HR
7118,3693071392,HR
7119,3693071417,RSCH
7120,3693071417,ANLS
7121,3693071417,IT
7122,3693071420,ADM
7123,3693071430,MGMT
7124,3693071430,MNFC
7125,3693071438,OTHR
7126,3693071438,PR
7127,3693071438,WRT
7128,3693071441,MGMT
7129,3693071441,STRA
7130,3693071461,ENG
7131,3693071466,IT
7132,3693071511,IT
7133,3693071513,IT
7134,3693071526,MRKT
7135,3693071526,SALE
7136,3693071541,SALE
7137,3693071541,BD
7138,3693071541,CUST
7139,3693071558,ACCT
7140,3693071558,FIN
7141,3693071560,BD
7142,3693071561,DSGN
7143,3693071561,PRJM
7144,3693071561,ENG
7145,3693071562,ENG
7146,3693071569,MRKT
7147,3693071569,SALE
7148,3693071574,ENG
7149,3693071574,IT
7150,3693071579,SALE
7151,3693071579,BD
7152,3693071581,BD
7153,3693071582,MGMT
7154,3693071582,MNFC
7155,3693071592,IT
7156,3693071601,HR
7157,3693071601,GENB
7158,3693071602,HR
7159,3693071626,HCPR
7160,3693071627,QA
7161,3693071629,RSCH
7162,3693071637,IT
7163,3693071637,ADM
7164,3693071638,MNFC
7165,3693071638,ENG
7166,3693071638,PROD
7167,3693071639,IT
7168,3693071640,ACCT
7169,3693071640,FIN
7170,3693071646,OTHR
7171,3693071649,MGMT
7172,3693071649,MNFC
7173,3693071651,ACCT
7174,3693071672,ACCT
7175,3693071672,FIN
7176,3693071672,ANLS
7177,3693071708,SALE
7178,3693071708,BD
7179,3693071737,IT
7180,3693071737,EDU
7181,3693071737,DSGN
7182,3693071769,LGL
7183,3693071771,SALE
7184,3693071771,BD
7185,3693071772,FIN
7186,3693071772,SALE
7187,3693071781,ENG
7188,3693071781,IT
7189,3693071803,PRJM
7190,3693071803,MGMT
7191,3693071809,SCI
7192,3693071810,HCPR
7193,3693071837,MNFC
7194,3693071837,ENG
7195,3693071837,QA
7196,3693072003,HCPR
7197,3693072005,HCPR
7198,3693072008,ADM
7199,3693072012,ENG
7200,3693072012,MNFC
7201,3693072013,FIN
7202,3693072013,IT
7203,3693072015,ENG
7204,3693072015,IT
7205,3693072016,IT
7206,3693072020,ENG
7207,3693072020,IT
7208,3693072025,HR
7209,3693072033,EDU
7210,3693072033,TRNG
7211,3693072034,HCPR
7212,3693072034,IT
7213,3693072034,OTHR
7214,3693072038,CUST
7215,3693072038,MGMT
7216,3693072064,OTHR
7217,3693072068,HCPR
7218,3693072099,HCPR
7219,3693072101,OTHR
7220,3693072114,QA
7221,3693072117,IT
7222,3693072138,ACCT
7223,3693072139,MGMT
7224,3693072139,MNFC
7225,3693072146,IT
7226,3693072146,CNSL
7227,3693072146,ENG
7228,3693072148,MNFC
7229,3693072148,OTHR
7230,3693072150,MNFC
7231,3693072150,OTHR
7232,3693072155,STRA
7233,3693072155,ANLS
7234,3693072155,IT
7235,3693072159,CUST
7236,3693072165,MGMT
7237,3693072165,DIST
7238,3693072165,SUPL
7239,3693072167,ACCT
7240,3693072167,FIN
7241,3693072168,IT
7242,3693072170,PRJM
7243,3693072170,IT
7244,3693072178,ADM
7245,3693072184,ADVR
7246,3693072184,WRT
7247,3693072184,MRKT
7248,3693072213,PRJM
7249,3693072213,IT
7250,3693072214,SALE
7251,3693072214,BD
7252,3693072215,DSGN
7253,3693072215,ART
7254,3693072215,IT
7255,3693072233,IT
7256,3693072237,PRCH
7257,3693072237,SUPL
7258,3693072243,MGMT
7259,3693072257,LGL
7260,3693072261,ENG
7261,3693072261,DSGN
7262,3693072261,CNSL
7263,3693072262,RSCH
7264,3693072262,PRDM
7265,3693072266,ENG
7266,3693072266,IT
7267,3693072266,DSGN
7268,3693072267,ENG
7269,3693072267,IT
7270,3693072268,SUPL
7271,3693072272,RSCH
7272,3693072272,ANLS
7273,3693072272,IT
7274,3693072285,LGL
7275,3693072289,IT
7276,3693072289,CUST
7277,3693072307,DSGN
7278,3693072307,ART
7279,3693072307,IT
7280,3693072309,CUST
7281,3693072309,SALE
7282,3693072309,MRKT
7283,3693072312,SALE
7284,3693072312,BD
7285,3693072312,MRKT
7286,3693072314,HCPR
7287,3693072340,SALE
7288,3693072340,BD
7289,3693072340,MRKT
7290,3693072361,ENG
7291,3693072361,IT
7292,3693072362,PRJM
7293,3693072362,IT
7294,3693072364,IT
7295,3693072364,RSCH
7296,3693072364,CUST
7297,3693072365,FIN
7298,3693072365,ACCT
7299,3693072366,IT
7300,3693072381,OTHR
7301,3693072382,MRKT
7302,3693072382,PR
7303,3693072382,WRT
7304,3693072411,MGMT
7305,3693072411,MNFC
7306,3693072419,MGMT
7307,3693072419,MNFC
7308,3693072421,MRKT
7309,3693072421,DSGN
7310,3693072440,ACCT
7311,3693072440,ANLS
7312,3693072440,FIN
7313,3693072448,ENG
7314,3693072448,IT
7315,3693072451,ENG
7316,3693072451,STRA
7317,3693072455,LGL
7318,3693072522,ADM
7319,3693072541,IT
7320,3693072543,IT
7321,3693072543,MNFC
7322,3693072547,SALE
7323,3693072547,BD
7324,3693072567,IT
7325,3693072579,HR
7326,3693072583,ENG
7327,3693072583,IT
7328,3693072591,SALE
7329,3693072591,MGMT
7330,3693072596,RSCH
7331,3693072596,ANLS
7332,3693072596,IT
7333,3693072607,ACCT
7334,3693072607,FIN
7335,3693072622,EDU
7336,3693072622,TRNG
7337,3693072626,HR
7338,3693073000,HCPR
7339,3693073004,SALE
7340,3693073004,BD
7341,3693073007,ENG
7342,3693073007,IT
7343,3693073010,BD
7344,3693073010,SALE
7345,3693073013,ENG
7346,3693073013,OTHR
7347,3693073013,MNFC
7348,3693073017,ENG
7349,3693073017,IT
7350,3693073018,MRKT
7351,3693073018,SALE
7352,3693073021,ENG
7353,3693073021,IT
7354,3693073023,HCPR
7355,3693073024,IT
7356,3693073035,MRKT
7357,3693073035,SALE
7358,3693073045,OTHR
7359,3693073071,PR
7360,3693073071,WRT
7361,3693073081,ACCT
7362,3693073081,FIN
7363,3693073087,ENG
7364,3693073087,IT
7365,3693073088,QA
7366,3693073088,BD
7367,3693073088,MNFC
7368,3693073098,SALE
7369,3693073110,ADM
7370,3693073112,IT
7371,3693073113,SALE
7372,3693073113,ADVR
7373,3693073113,BD
7374,3693073115,SALE
7375,3693073115,ADVR
7376,3693073115,BD
7377,3693073119,ENG
7378,3693073119,IT
7379,3693073120,IT
7380,3693073120,CNSL
7381,3693073120,ENG
7382,3693073122,MRKT
7383,3693073122,SALE
7384,3693073126,MNFC
7385,3693073126,OTHR
7386,3693073132,OTHR
7387,3693073132,MNFC
7388,3693073135,FIN
7389,3693073135,IT
7390,3693073135,ACCT
7391,3693073137,MGMT
7392,3693073137,STRA
7393,3693073137,ENG
7394,3693073138,IT
7395,3693073150,SALE
7396,3693073150,BD
7397,3693073151,ENG
7398,3693073151,IT
7399,3693073157,MGMT
7400,3693073157,MNFC
7401,3693073158,OTHR
7402,3693073165,RSCH
7403,3693073165,SCI
7404,3693073165,CNSL
7405,3693073192,MGMT
7406,3693073192,MNFC
7407,3693073193,HR
7408,3693073218,HCPR
7409,3693073234,MGMT
7410,3693073234,MNFC
7411,3693073234,PROD
7412,3693073236,MRKT
7413,3693073236,SALE
7414,3693073301,FIN
7415,3693073301,CUST
7416,3693073301,GENB
7417,3693073307,ACCT
7418,3693073307,FIN
7419,3693073307,STRA
7420,3693073310,IT
7421,3693073310,FIN
7422,3693073310,ENG
7423,3693073315,IT
7424,3693073329,ENG
7425,3693073330,ACCT
7426,3693073330,FIN
7427,3693073331,HR
7428,3693073332,MGMT
7429,3693073332,MNFC
7430,3693073341,SALE
7431,3693073341,BD
7432,3693073367,HCPR
7433,3693073367,ADM
7434,3693073383,SUPL
7435,3693073383,DIST
7436,3693073383,ANLS
7437,3693073386,IT
7438,3693073393,SALE
7439,3693073393,BD
7440,3693073393,SUPL
7441,3693073414,ADM
7442,3693073419,HCPR
7443,3693073422,ENG
7444,3693073425,GENB
7445,3693073435,MRKT
7446,3693073435,SALE
7447,3693073439,MGMT
7448,3693073444,IT
7449,3693073448,BD
7450,3693073448,SALE
7451,3693073450,ENG
7452,3693073450,IT
7453,3693073452,ACCT
7454,3693073452,FIN
7455,3693073453,IT
7456,3693073453,PRJM
7457,3693073454,IT
7458,3693073456,ACCT
7459,3693073456,FIN
7460,3693073458,ENG
7461,3693073458,IT
7462,3693073469,DSGN
7463,3693073487,MGMT
7464,3693073487,MNFC
7465,3693073561,HR
7466,3693073585,LGL
7467,3693073585,WRT
7468,3693073585,ADM
7469,3693073589,FIN
7470,3693073589,CNSL
7471,3693073589,GENB
7472,3693073590,MRKT
7473,3693073591,SALE
7474,3693073591,BD
7475,3693073612,ACCT
7476,3693073612,FIN
7477,3693073613,OTHR
7478,3693073616,BD
7479,3693073616,SALE
7480,3693073626,HR
7481,3693073627,ACCT
7482,3693073627,FIN
7483,3693073631,IT
7484,3693073635,ENG
7485,3693073635,IT
7486,3693073636,FIN
7487,3693073636,SALE
7488,3693073642,ANLS
7489,3693073642,IT
7490,3693073642,CNSL
7491,3693073644,ENG
7492,3693074006,SALE
7493,3693074006,BD
7494,3693074008,PRJM
7495,3693074008,IT
7496,3693074008,PRDM
7497,3693074012,HCPR
7498,3693074015,PRJM
7499,3693074015,IT
7500,3693074015,PRDM
7501,3693074020,PRJM
7502,3693074020,IT
7503,3693074020,PRDM
7504,3693074021,MGMT
7505,3693074021,DIST
7506,3693074021,SUPL
7507,3693074026,DIST
7508,3693074026,SUPL
7509,3693074026,ENG
7510,3693074031,PRJM
7511,3693074031,IT
7512,3693074031,PRDM
7513,3693074032,MNFC
7514,3693074032,OTHR
7515,3693074034,SALE
7516,3693074034,ADVR
7517,3693074034,BD
7518,3693074035,MGMT
7519,3693074035,DIST
7520,3693074035,SUPL
7521,3693074045,ENG
7522,3693074045,IT
7523,3693074046,HCPR
7524,3693074049,MRKT
7525,3693074049,SALE
7526,3693074050,MGMT
7527,3693074050,ACCT
7528,3693074050,FIN
7529,3693074052,SALE
7530,3693074052,BD
7531,3693074059,SALE
7532,3693074059,BD
7533,3693074115,HR
7534,3693074117,MRKT
7535,3693074117,SALE
7536,3693074120,HCPR
7537,3693074143,MGMT
7538,3693074143,MNFC
7539,3693074144,DSGN
7540,3693074144,ART
7541,3693074144,IT
7542,3693074159,MGMT
7543,3693074159,ENG
7544,3693074159,PRJM
7545,3693074174,IT
7546,3693074184,ENG
7547,3693074184,IT
7548,3693074204,OTHR
7549,3693074219,CNSL
7550,3693074219,IT
7551,3693074224,ACCT
7552,3693074224,FIN
7553,3693074228,CNSL
7554,3693074228,FIN
7555,3693074255,HR
7556,3693074256,CNSL
7557,3693074256,CUST
7558,3693074256,IT
7559,3693074259,MNFC
7560,3693074259,ENG
7561,3693074259,QA
7562,3693074264,DSGN
7563,3693074264,PRJM
7564,3693074264,ENG
7565,3693074270,SALE
7566,3693074270,MGMT
7567,3693074271,IT
7568,3693074271,RSCH
7569,3693074271,CUST
7570,3693074274,PRDM
